  Scalars from the TRANSP run =141711P07   dir = TRANSP.   time =     0.4700
    1 BZXR       0.465E+02 VACUUM FIELD "BZ*R"       TESLA*CM  :(scalar)  
    1 PINJ_D     0.192E+07 TOTAL INJECTED D BEAM POW WATTS     :(scalar)  
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   20 UBPRP_T    (no-such-item)                                   :          
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   20 UFIPA      (no-such-item)                                   :          
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   20 UFIPP      (no-such-item)                                   :          
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   20 UPHI       THERMAL PLASMA ROTATIONAL ENERGY JLES/CM3        :X         
   4.0150E-03   3.6937E-03   3.2007E-03   2.5864E-03   1.9831E-03
   1.4433E-03   9.7432E-04   5.8832E-04   2.9797E-04   1.2387E-04
   5.0668E-05   2.4314E-05   8.8840E-06   1.2624E-06   5.0281E-08
   1.2450E-09   4.5099E-11   1.4123E-12   1.7816E-14   9.6002E-16
   20 UFASTPA    FAST ION PLL ENERGY DENSITY      JLES/CM3        :X         
   7.2090E-03   6.9997E-03   6.4753E-03   5.6935E-03   4.8751E-03
