 equilibrium
 120  60
     1.75311     1.74969     1.73277     1.70217     1.65746
     1.59850     1.52514     1.43719     1.33457     1.21715
     1.08488     0.93765     0.77541     0.59806     0.40557
     0.19783    -0.02524    -0.26366    -0.51749    -0.78668
    -1.07123    -1.37115    -1.68637    -2.01676    -2.36213
    -2.72228    -3.09686    -3.48542    -3.88747    -4.30233
    -4.72926    -5.16735    -5.61552    -6.07259    -6.53724
    -7.00797    -7.48314    -7.96099    -8.43963    -8.91705
    -9.39115    -9.85975   -10.32060   -10.77143   -11.20996
   -11.63391   -12.04103   -12.42915   -12.79617   -13.14008
   -13.45901   -13.75122   -14.01509   -14.24919   -14.45226
   -14.62317   -14.76102   -14.86506   -14.93472   -14.96965
   -14.96965   -14.93472   -14.86506   -14.76102   -14.62317
   -14.45226   -14.24919   -14.01509   -13.75122   -13.45901
   -13.14008   -12.79617   -12.42915   -12.04103   -11.63391
   -11.20996   -10.77143   -10.32060    -9.85975    -9.39115
    -8.91705    -8.43963    -7.96099    -7.48313    -7.00797
    -6.53724    -6.07259    -5.61552    -5.16735    -4.72926
    -4.30233    -3.88746    -3.48542    -3.09686    -2.72228
    -2.36213    -2.01676    -1.68637    -1.37115    -1.07123
    -0.78668    -0.51749    -0.26366    -0.02524     0.19783
     0.40557     0.59806     0.77541     0.93765     1.08488
     1.21715     1.33457     1.43719     1.52514     1.59850
     1.65746     1.70217     1.73277     1.74969     1.75311
     1.48262     1.49151     1.48422     1.46057     1.42010
     1.36267     1.28811     1.19625     1.08699     0.96022
     0.81585     0.65381     0.47400     0.27634     0.06078
    -0.17282    -0.42455    -0.69438    -0.98239    -1.28861
    -1.61307    -1.95582    -2.31680    -2.69586    -3.09284
    -3.50752    -3.93952    -4.38834    -4.85343    -5.33403
    -5.82929    -6.33814    -6.85935    -7.39152    -7.93313
    -8.48239    -9.03737    -9.59599   -10.15600   -10.71499
   -11.27048   -11.81986   -12.36046   -12.88953   -13.40438
   -13.90228   -14.38053   -14.83656   -15.26787   -15.67206
   -16.04692   -16.39038   -16.70054   -16.97571   -17.21438
   -17.41527   -17.57728   -17.69955   -17.78143   -17.82248
   -17.82248   -17.78143   -17.69955   -17.57728   -17.41527
   -17.21438   -16.97571   -16.70054   -16.39038   -16.04692
   -15.67206   -15.26787   -14.83656   -14.38053   -13.90227
   -13.40438   -12.88953   -12.36046   -11.81986   -11.27048
   -10.71499   -10.15600    -9.59599    -9.03737    -8.48239
    -7.93313    -7.39152    -6.85934    -6.33814    -5.82929
    -5.33403    -4.85343    -4.38834    -3.93952    -3.50752
    -3.09284    -2.69586    -2.31680    -1.95582    -1.61307
    -1.28861    -0.98239    -0.69438    -0.42455    -0.17282
     0.06078     0.27634     0.47400     0.65381     0.81586
     0.96022     1.08699     1.19625     1.28811     1.36267
     1.42010     1.46057     1.48422     1.49151     1.48262
     1.20752     1.23006     1.23344     1.21750     1.18178
     1.12615     1.05046     0.95453     0.83827     0.70159
     0.54441     0.36662     0.16816    -0.05111    -0.29122
    -0.55230    -0.83438    -1.13755    -1.46193    -1.80761
    -2.17464    -2.56310    -2.97295    -3.40409    -3.85633
    -4.32947    -4.82310    -5.33669    -5.86963    -6.42108
    -6.99006    -7.57537    -8.17560    -8.78915    -9.41422
   -10.04876   -10.69050   -11.33700   -11.98562   -12.63352
   -13.27778   -13.91530   -14.54293   -15.15744   -15.75562
   -16.33425   -16.89018   -17.42034   -17.92179   -18.39175
   -18.82760   -19.22693   -19.58752   -19.90740   -20.18484
   -20.41834   -20.60663   -20.74873   -20.84388   -20.89158
   -20.89158   -20.84388   -20.74873   -20.60663   -20.41834
   -20.18484   -19.90740   -19.58752   -19.22693   -18.82760
   -18.39175   -17.92179   -17.42034   -16.89018   -16.33425
   -15.75562   -15.15744   -14.54293   -13.91530   -13.27778
   -12.63352   -11.98562   -11.33700   -10.69050   -10.04876
    -9.41422    -8.78915    -8.17560    -7.57537    -6.99006
    -6.42108    -5.86963    -5.33669    -4.82310    -4.32947
    -3.85633    -3.40409    -2.97295    -2.56309    -2.17464
    -1.80761    -1.46193    -1.13755    -0.83438    -0.55230
    -0.29122    -0.05111     0.16816     0.36662     0.54441
     0.70159     0.83827     0.95453     1.05046     1.12615
     1.18178     1.21750     1.23344     1.23006     1.20752
     0.93131     0.96888     0.98397     0.97652     0.94606
     0.89250     0.81573     0.71557     0.59198     0.44485
     0.27412     0.07969    -0.13851    -0.38065    -0.64664
    -0.93663    -1.25079    -1.58925    -1.95217    -2.33969
    -2.75189    -3.18890    -3.65074    -4.13731    -4.64845
    -5.18398    -5.74348    -6.32639    -6.93204    -7.55951
    -8.20773    -8.87533    -9.56073   -10.26208   -10.97734
   -11.70412   -12.43982   -13.18159   -13.92634   -14.67078
   -15.41146   -16.14477   -16.86702   -17.57441   -18.26319
   -18.92960   -19.56992   -20.18061   -20.75824   -21.29956
   -21.80155   -22.26142   -22.67663   -23.04492   -23.36429
   -23.63304   -23.84974   -24.01326   -24.12274   -24.17762
   -24.17762   -24.12274   -24.01326   -23.84974   -23.63304
   -23.36429   -23.04492   -22.67663   -22.26142   -21.80155
   -21.29956   -20.75824   -20.18061   -19.56992   -18.92959
   -18.26319   -17.57441   -16.86702   -16.14477   -15.41146
   -14.67077   -13.92634   -13.18159   -12.43982   -11.70412
   -10.97733   -10.26208    -9.56072    -8.87533    -8.20773
    -7.55951    -6.93204    -6.32639    -5.74348    -5.18398
    -4.64845    -4.13731    -3.65074    -3.18890    -2.75189
    -2.33969    -1.95217    -1.58925    -1.25079    -0.93663
    -0.64664    -0.38065    -0.13851     0.07969     0.27412
     0.44485     0.59198     0.71557     0.81573     0.89250
     0.94606     0.97652     0.98397     0.96888     0.93131
     0.65787     0.71183     0.73970     0.74149     0.71680
     0.66558     0.58776     0.48323     0.35194     0.19382
     0.00882    -0.20315    -0.44214    -0.70818    -1.00129
    -1.32170    -1.66966    -2.04530    -2.44886    -2.88054
    -3.34045    -3.82881    -4.34568    -4.89100    -5.46465
    -6.06648    -6.69608    -7.35285    -8.03610    -8.74484
    -9.47787   -10.23370   -11.01053   -11.80628   -12.61862
   -13.44484   -14.28191   -15.12657   -15.97523   -16.82408
   -17.66910   -18.50611   -19.33078   -20.13872   -20.92556
   -21.68692   -22.41851   -23.11622   -23.77609   -24.39440
   -24.96769   -25.49277   -25.96675   -26.38706   -26.75147
   -27.05806   -27.30523   -27.49170   -27.61655   -27.67913
   -27.67913   -27.61655   -27.49170   -27.30523   -27.05806
   -26.75147   -26.38706   -25.96675   -25.49277   -24.96769
   -24.39440   -23.77609   -23.11622   -22.41851   -21.68692
   -20.92556   -20.13872   -19.33078   -18.50611   -17.66910
   -16.82407   -15.97523   -15.12657   -14.28191   -13.44484
   -12.61862   -11.80628   -11.01053   -10.23370    -9.47787
    -8.74484    -8.03610    -7.35285    -6.69608    -6.06648
    -5.46465    -4.89100    -4.34568    -3.82881    -3.34045
    -2.88054    -2.44886    -2.04530    -1.66966    -1.32170
    -1.00129    -0.70817    -0.44214    -0.20315     0.00882
     0.19382     0.35194     0.48323     0.58776     0.66558
     0.71680     0.74149     0.73970     0.71183     0.65787
     0.39152     0.46319     0.50484     0.51662     0.49817
     0.44952     0.37068     0.26158     0.12223    -0.04743
    -0.24742    -0.47776    -0.73834    -1.02934    -1.35086
    -1.70317    -2.08655    -2.50120    -2.94744    -3.42551
    -3.93562    -4.47804    -5.05290    -5.66022    -6.29993
    -6.97192    -7.67580    -8.41097    -9.17672    -9.97197
   -10.79545   -11.64551   -12.52013   -13.41700   -14.33346
   -15.26645   -16.21249   -17.16785   -18.12841   -19.08973
   -20.04721   -20.99598   -21.93105   -22.84733   -23.73977
   -24.60332   -25.43306   -26.22425   -26.97239   -27.67322
   -28.32283   -28.91762   -29.45436   -29.93016   -30.34256
   -30.68942   -30.96898   -31.17986   -31.32102   -31.39176
   -31.39176   -31.32102   -31.17986   -30.96898   -30.68942
   -30.34256   -29.93016   -29.45436   -28.91762   -28.32283
   -27.67322   -26.97238   -26.22425   -25.43306   -24.60332
   -23.73977   -22.84733   -21.93105   -20.99598   -20.04721
   -19.08973   -18.12840   -17.16785   -16.21249   -15.26644
   -14.33346   -13.41700   -12.52012   -11.64550   -10.79545
    -9.97197    -9.17672    -8.41097    -7.67580    -6.97192
    -6.29993    -5.66022    -5.05290    -4.47804    -3.93561
    -3.42551    -2.94744    -2.50120    -2.08655    -1.70316
    -1.35086    -1.02934    -0.73834    -0.47776    -0.24742
    -0.04743     0.12223     0.26158     0.37068     0.44952
     0.49817     0.51662     0.50484     0.46319     0.39152
     0.13694     0.22759     0.28399     0.30643     0.29463
     0.24874     0.16886     0.05497    -0.09284    -0.27461
    -0.49020    -0.73951    -1.02259    -1.33964    -1.69080
    -2.07640    -2.49677    -2.95219    -3.44305    -3.96966
    -4.53231    -5.13140    -5.76714    -6.43961    -7.14882
    -7.89474    -8.67701    -9.49506   -10.34815   -11.23516
   -12.15472   -13.10501   -14.08384   -15.08861   -16.11633
   -17.16353   -18.22627   -19.30027   -20.38081   -21.46282
   -22.54096   -23.60965   -24.66312   -25.69554   -26.70109
   -27.67400   -28.60862   -29.49958   -30.34177   -31.13040
   -31.86107   -32.52978   -33.13294   -33.66740   -34.13043
   -34.51973   -34.83340   -35.06993   -35.22823   -35.30757
   -35.30757   -35.22823   -35.06993   -34.83340   -34.51973
   -34.13043   -33.66740   -33.13294   -32.52978   -31.86107
   -31.13040   -30.34177   -29.49958   -28.60862   -27.67400
   -26.70109   -25.69554   -24.66312   -23.60964   -22.54096
   -21.46281   -20.38081   -19.30027   -18.22627   -17.16352
   -16.11633   -15.08860   -14.08384   -13.10501   -12.15472
   -11.23516   -10.34815    -9.49506    -8.67701    -7.89474
    -7.14882    -6.43961    -5.76714    -5.13140    -4.53231
    -3.96966    -3.44305    -2.95219    -2.49677    -2.07640
    -1.69080    -1.33964    -1.02259    -0.73951    -0.49020
    -0.27461    -0.09284     0.05497     0.16886     0.24874
     0.29463     0.30643     0.28399     0.22759     0.13694
    -0.10076     0.01007     0.08208     0.11576     0.11095
     0.06793    -0.01308    -0.13201    -0.28873    -0.48305
    -0.71470    -0.98373    -1.29020    -1.63434    -2.01633
    -2.43653    -2.89538    -3.39321    -3.93050    -4.50767
    -5.12512    -5.78335    -6.48269    -7.22333    -8.00537
    -8.82887    -9.69353   -10.59882   -11.54401   -12.52793
   -13.54914   -14.60566   -15.69508   -16.81453   -17.96066
   -19.12955   -20.31675   -21.51738   -22.72604   -23.93693
   -25.14393   -26.34064   -27.52045   -28.67666   -29.80264
   -30.89178   -31.93772   -32.93436   -33.87596   -34.75719
   -35.57317   -36.31949   -36.99225   -37.58802   -38.10389
   -38.53739   -38.88653   -39.14972   -39.32582   -39.41405
   -39.41405   -39.32582   -39.14972   -38.88653   -38.53739
   -38.10389   -37.58802   -36.99225   -36.31949   -35.57317
   -34.75719   -33.87596   -32.93436   -31.93772   -30.89178
   -29.80263   -28.67666   -27.52045   -26.34064   -25.14393
   -23.93693   -22.72604   -21.51738   -20.31675   -19.12955
   -17.96066   -16.81453   -15.69508   -14.60566   -13.54914
   -12.52793   -11.54401   -10.59882    -9.69353    -8.82887
    -8.00537    -7.22333    -6.48269    -5.78335    -5.12512
    -4.50767    -3.93050    -3.39321    -2.89538    -2.43653
    -2.01632    -1.63434    -1.29020    -0.98373    -0.71470
    -0.48305    -0.28873    -0.13201    -0.01308     0.06793
     0.11095     0.11576     0.08208     0.01007    -0.10076
    -0.31604    -0.18399    -0.09561    -0.05021    -0.04781
    -0.08795    -0.17025    -0.29458    -0.46053    -0.66774
    -0.91605    -1.20555    -1.53627    -1.90849    -2.32240
    -2.77846    -3.27715    -3.81891    -4.40433    -5.03395
    -5.70827    -6.42796    -7.19346    -8.00510    -8.86311
    -9.76766   -10.71854   -11.71528   -12.75716   -13.84303
   -14.97133   -16.13995   -17.34627   -18.58710   -19.85872
   -21.15672   -22.47608   -23.81124   -25.15608   -26.50394
   -27.84786   -29.18049   -30.49429   -31.78162   -33.03492
   -34.24672   -35.40984   -36.51744   -37.56315   -38.54107
   -39.44586   -40.27275   -41.01753   -41.67659   -42.24686
   -42.72577   -43.11127   -43.40175   -43.59604   -43.69338
   -43.69338   -43.59604   -43.40175   -43.11127   -42.72577
   -42.24686   -41.67659   -41.01753   -40.27275   -39.44586
   -38.54107   -37.56315   -36.51744   -35.40984   -34.24672
   -33.03491   -31.78162   -30.49429   -29.18049   -27.84786
   -26.50394   -25.15608   -23.81124   -22.47608   -21.15672
   -19.85872   -18.58710   -17.34627   -16.13995   -14.97132
   -13.84303   -12.75716   -11.71528   -10.71854    -9.76766
    -8.86311    -8.00510    -7.19346    -6.42796    -5.70827
    -5.03395    -4.40433    -3.81891    -3.27715    -2.77846
    -2.32240    -1.90849    -1.53627    -1.20554    -0.91605
    -0.66774    -0.46053    -0.29458    -0.17025    -0.08795
    -0.04781    -0.05021    -0.09561    -0.18399    -0.31604
    -0.50273    -0.34877    -0.24345    -0.18602    -0.17631
    -0.21367    -0.29758    -0.42757    -0.60299    -0.82360
    -1.08924    -1.39993    -1.75574    -2.15695    -2.60382
    -3.09684    -3.63664    -4.22371    -4.85879    -5.54255
    -6.27565    -7.05889    -7.89291    -8.77817    -9.71507
   -10.70390   -11.74460   -12.83676   -13.97974   -15.17234
   -16.41297   -17.69939   -19.02871   -20.39746   -21.80148
   -23.23583   -24.69486   -26.17228   -27.66111   -29.15378
   -30.64234   -32.11840   -33.57337   -34.99858   -36.38546
   -37.72560   -39.01095   -40.23391   -41.38745   -42.46514
   -43.46122   -44.37060   -45.18887   -45.91226   -46.53764
   -47.06243   -47.48456   -47.80247   -48.01503   -48.12149
   -48.12149   -48.01503   -47.80247   -47.48456   -47.06243
   -46.53764   -45.91226   -45.18887   -44.37060   -43.46122
   -42.46514   -41.38745   -40.23391   -39.01094   -37.72560
   -36.38546   -34.99858   -33.57337   -32.11840   -30.64234
   -29.15378   -27.66111   -26.17228   -24.69486   -23.23583
   -21.80148   -20.39745   -19.02871   -17.69938   -16.41297
   -15.17234   -13.97973   -12.83676   -11.74460   -10.70390
    -9.71506    -8.77817    -7.89291    -7.05889    -6.27564
    -5.54255    -4.85879    -4.22371    -3.63663    -3.09684
    -2.60382    -2.15695    -1.75574    -1.39993    -1.08924
    -0.82360    -0.60299    -0.42757    -0.29758    -0.21367
    -0.17631    -0.18602    -0.24345    -0.34877    -0.50273
    -0.65391    -0.47773    -0.35546    -0.28590    -0.26894
    -0.30382    -0.38958    -0.52545    -0.71084    -0.94545
    -1.22906    -1.56167    -1.94335    -2.37441    -2.85515
    -3.38616    -3.96815    -4.60176    -5.28785    -6.02725
    -6.82079    -7.66947    -8.57410    -9.53533   -10.55373
   -11.62982   -12.76363   -13.95489   -15.20303   -16.50688
   -17.86479   -19.27437   -20.73253   -22.23543   -23.77847
   -25.35613   -26.96203   -28.58907   -30.22931   -31.87417
   -33.51456   -35.14096   -36.74359   -38.31264   -39.83843
   -41.31155   -42.72303   -44.06452   -45.32834   -46.50757
   -47.59609   -48.58859   -49.48052   -50.26810   -50.94824
   -51.51842   -51.97670   -52.32160   -52.55209   -52.66750
   -52.66750   -52.55209   -52.32160   -51.97670   -51.51842
   -50.94824   -50.26810   -49.48052   -48.58858   -47.59609
   -46.50757   -45.32834   -44.06452   -42.72303   -41.31155
   -39.83843   -38.31263   -36.74359   -35.14095   -33.51456
   -31.87417   -30.22931   -28.58907   -26.96203   -25.35612
   -23.77847   -22.23543   -20.73253   -19.27437   -17.86479
   -16.50687   -15.20303   -13.95489   -12.76362   -11.62981
   -10.55373    -9.53533    -8.57409    -7.66947    -6.82079
    -6.02725    -5.28785    -4.60176    -3.96815    -3.38616
    -2.85515    -2.37441    -1.94335    -1.56167    -1.22906
    -0.94545    -0.71084    -0.52545    -0.38958    -0.30382
    -0.26894    -0.28590    -0.35546    -0.47773    -0.65391
    -0.76270    -0.56410    -0.42501    -0.34376    -0.31990
    -0.35256    -0.44044    -0.58273    -0.77870    -1.02796
    -1.33020    -1.68543    -2.09371    -2.55538    -3.07081
    -3.64069    -4.26583    -4.94700    -5.68524    -6.48154
